route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
50,27148976,"Sassenage, Les Côtes",1234567-MFHS09_ST5_9_HI2223-MFHS10_ST5_10_HI2223,1,SEM_50_1,1,2
1,27502782,"Grenoble, Cité Jean Macé",12345-MSILV07_ST21_7_HI2223,1,SEM_C1_5,1,2
C,27670152,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV38_ST0_38_HI2223,0,SEM_C_1,1,2
50,27149003,"Sassenage, Les Côtes",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,1,SEM_50_1,1,2
7,26700819,"Échirolles, Comboire",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_C7_2,1,2
41,27370255,"Corenc, La Garenne",1234567-MFHS09_ST5_9_HI2223-MFHS10_ST5_10_HI2223,0,SEM_41_1,1,2
12,26980377,"Eybens, Maisons Neuves",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,0,SEM_12_9,1,2
21,27367851,"Seyssins, Le Prisme",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_21_2,1,2
1,27445403,"Grenoble, Cité Jean Macé",12345-MSILV04_ST21_4_HI2223,1,SEM_C1_1,1,2
42,27211658,"La Tronche, Grand Sablon",1234567-MFHD06_ST6_6_HI2223-MFHD07_ST6_7_HI2223,0,SEM_42_2,1,2
6,27534821,"Grenoble, Oxford",12345-MSILV07_ST21_7_HI2223,0,SEM_C6_2,1,2
A,27593549,"Fontaine, La Poya",12345-MEILV08_ST21_8_HI2223,1,SEM_A_4,1,2
B,27088570,"Grenoble, Oxford",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,1,SEM_B_2,1,2
16,27503361,"Corenc, Montfleury",12345-MSILV07_ST21_7_HI2223,0,SEM_16_1,1,2
C,27272454,"Seyssins, Le Prisme",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,1,SEM_C_2,1,2
2,27335064,"Grenoble, Louise Michel",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C2_1,1,2
1,27502840,"Meylan, Maupertuis",12345-MSILV07_ST21_7_HI2223,0,SEM_C1_2,1,2
C,27272510,"Seyssins, Le Prisme",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,1,SEM_C_2,1,2
85,27205108,"Grenoble, Louise Michel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,,1,2
3,27341764,"Échirolles, Centre du graphisme",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_C3_2,1,2
2,27334619,"Claix, Pont Rouge",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_C2_2,1,2
5,27437798,"Gières, Universités - Biologie",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_C5_2,1,2
A,27638463,"Fontaine, La Poya",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,1,SEM_A_4,1,2
5,27315309,"Grenoble, Palais de Justice - Gare",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C5_1,1,2
14,27482660,"Grenoble, Verdun - Préfecture",12345-MAHLV07_ST0_7_HI2223,0,SEM_14_5,1,2
15,27368665,"Domène, Les Arnauds",1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,0,SEM_15_13,1,2
A,27063883,"Le Pont-de-Claix, L'Etoile",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_A_3,1,2
A,27593607,"Fontaine, La Poya",12345-MEILV08_ST21_8_HI2223,1,SEM_A_4,1,2
67,27500225,"Eybens, Collège des Saules",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_67_2,1,2
C,27606593,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV35_ST0_35_HI2223,0,SEM_C_1,1,2
63,26864408,"Saint-Égrève, Saint Egrève Gare",1234567-MFHS09_ST5_9_HI2223-MFHS10_ST5_10_HI2223,0,SEM_63_2,1,2
5,27315319,"Gières, Universités - Biologie",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C5_2,1,2
61,26845217,"Saint-Égrève, Muret",1234567-MFHS09_ST5_9_HI2223-MFHS10_ST5_10_HI2223,0,SEM_61_1,1,2
A,27593656,"Le Pont-de-Claix, L'Etoile",12345-MEILV08_ST21_8_HI2223,0,SEM_A_3,1,2
4,27535856,"Eybens, Le Verderet",12345-MEILV08_ST21_8_HI2223,0,SEM_C4_1,1,2
20,26949223,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_20_3,1,2
A,27638742,"Fontaine, La Poya",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,1,SEM_A_4,1,2
E,27167792,"Grenoble, Louise Michel",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,0,SEM_E_2,1,2
A,27063762,"Fontaine, La Poya",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_A_4,1,2
1,27445353,"Meylan, Maupertuis",12345-MSILV04_ST21_4_HI2223,0,SEM_C1_2,1,2
4,27154566,"Grenoble, Victor Hugo",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C4_2,1,2
2,27623228,"Grenoble, Louise Michel",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C2_1,1,2
6,26676065,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_C6_1,1,2
A,27063372,"Le Pont-de-Claix, L'Etoile",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_A_3,1,2
2,27583016,"Grenoble, Louise Michel",12345-MEILV08_ST21_8_HI2223,1,SEM_C2_1,1,2
1,27607981,"Meylan, Maupertuis",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_2,1,2
42,26716898,"Meylan, La Détourbe",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,1,SEM_42_1,1,2
A,27064149,"Le Pont-de-Claix, L'Etoile",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,0,SEM_A_3,1,2
20,26949469,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_20_1,1,2
54,26847484,"Grenoble, Oxford",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,0,SEM_54_1,1,2
A,27170860,"Fontaine, La Poya",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_A_4,1,2
6,26683853,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C6_1,1,2
B,27089437,"Gières, Plaine des Sports",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_B_1,1,2
1,27445424,"Meylan, Maupertuis",12345-MSILV04_ST21_4_HI2223,0,SEM_C1_2,1,2
19,26912623,"Sassenage, L'Ovalie",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_19_2,1,2
20,26949730,"Veurey-Voroize, La Rive",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,1,SEM_20_4,1,2
2,27334626,"Grenoble, Louise Michel",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,1,SEM_C2_1,1,2
15,27430402,"Domène, Chenevières",12345-MAVLV05_ST21_5_HI2223,0,SEM_15_13,1,2
20,26949245,"Sassenage, Les Engenières",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_20_4,1,2
12,26980371,"Eybens, Maisons Neuves",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,0,SEM_12_9,1,2
A,27064315,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
19,26948935,"Sassenage, L'Ovalie",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,1,SEM_19_2,1,2
59,27538512,"Gières, Le Chamandier",12345-MFHLV11c_ST0_11_HI2223,1,SEM_59_2,1,2
B,27639129,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
A,27638431,"Grenoble, Grand'place",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,0,SEM_A_3,1,2
C,27150793,"Gières, Plaine des Sports",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,0,SEM_C_1,1,2
22,26916855,"Saint-Égrève, Saint Egrève Gare",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_22_1,1,2
2,27623199,"Claix, Pont Rouge",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C2_2,1,2
19,26948952,"Seyssins, Garlettes",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,0,SEM_19_1,1,2
46,26719249,"Varces-Allières-et-Risset, Collège Jules Verne",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,1,SEM_46_6,1,2
59,27538494,"Saint-Martin-d'Uriage, La Ronzière",12*45-MFHLV11c_ST0_11_HI2223,0,SEM_59_1,1,2
C,27257956,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_C_1,1,2
3,27154609,"Grenoble, Victor Hugo",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_C3_1,1,2
D,27044106,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHS06_ST5_6_HI2223,1,SEM_D_3,1,2
16,26950609,"Corenc, Montfleury",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_16_1,1,2
C,27150798,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,0,SEM_C_1,1,2
26,27674995,"Saint-Georges-de-Commiers, St-G.-de-Commiers Gare",1234567-MFHS10_ST5_10_HI2223,0,SEM_26_4,1,2
1,27466686,"Meylan, Maupertuis",12345-MSHLVH05_ST8_5_HI2223,0,SEM_C1_2,1,2
12,26969678,"Eybens, Maisons Neuves",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_12_9,1,2
6,27534812,"Grenoble, Oxford",12345-MSILV07_ST21_7_HI2223,0,SEM_C6_2,1,2
A,27170812,"Fontaine, La Poya",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_A_4,1,2
42,26716918,"La Tronche, Grand Sablon",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,0,SEM_42_4,1,2
13,26972756,"Poisat, Cimetière Intercommunal",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_13_1,1,2
B,27604816,"Grenoble, Oxford",12345-MGHLV35_ST0_35_HI2223,1,SEM_B_2,1,2
4,27535833,"Eybens, Le Verderet",12345-MEILV08_ST21_8_HI2223,0,SEM_C4_1,1,2
4,27154345,"Eybens, Le Verderet",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_C4_1,1,2
B,27604152,"Gières, Plaine des Sports",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_B_1,1,2
44,27150127,"Le Gua, Les Saillants",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_44_7,1,2
A,27064285,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
5,27452527,"Gières, Universités - Biologie",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C5_2,1,2
A,27064212,"Grenoble, Grand'place",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,0,SEM_A_1,1,2
23,27137562,"Vizille, Le Péage",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_23_1,1,2
6,26682731,"Saint-Martin-d'Hères, Henri Wallon",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C6_1,1,2
C,27670197,"Seyssins, Le Prisme",12345-MGHLV38_ST0_38_HI2223,1,SEM_C_2,1,2
20,26949246,"Sassenage, Les Engenières",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_20_2,1,2
4,27535970,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2223,1,SEM_C4_2,1,2
12,26966631,"Saint-Martin-d'Hères, Les Alloves",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_12_1,1,2
5,27503064,"Gières, Universités - Biologie",12345-MSILV07_ST21_7_HI2223,1,SEM_C5_2,1,2
56,27257554,"Grenoble, Casamaures - Village",**3**-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_56_2,1,2
B,27088625,"Gières, Plaine des Sports",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,0,SEM_B_1,1,2
A,27063393,"Fontaine, La Poya",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,1,SEM_A_4,1,2
3,27341516,"Grenoble, Victor Hugo",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_C3_1,1,2
6,26683842,"Grenoble, Oxford",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_C6_2,1,2
4,27154514,"Grenoble, Victor Hugo",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C4_2,1,2
B,27660044,"Grenoble, Oxford",12345-MGHLV39_ST0_39_HI2223,1,SEM_B_2,1,2
5,27485868,"Gières, Universités - Biologie",12345-MSILV04_ST21_4_HI2223,1,SEM_C5_2,1,2
B,27639445,"Grenoble, Oxford",12345-MGHLV37_ST0_37_HI2223,1,SEM_B_2,1,2
50,27148851,"Fontaine, La Poya",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_50_2,1,2
1,27608040,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_6,1,2
16,26950134,"Corenc, Montfleury",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_16_1,1,2
4,27153591,"Eybens, Le Verderet",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C4_1,1,2
2,27623287,"Claix, Pont Rouge",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C2_2,1,2
E,27167153,"Fontanil-Cornillon, Palluel",12345-MGHLV17_ST0_17_HI2223,1,SEM_E_5,1,2
22,26916951,"Grenoble, Oxford",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,1,SEM_22_2,1,2
C,27606532,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV35_ST0_35_HI2223,0,SEM_C_1,1,2
5,27503107,"Gières, Universités - Biologie",12345-MSILV07_ST21_7_HI2223,1,SEM_C5_2,1,2
21,27368035,"Seyssins, Le Prisme",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,1,SEM_21_2,1,2
2,27623362,"Claix, Pont Rouge",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C2_2,1,2
49,26726891,"Seyssinet-Pariset, Cimetière",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,1,SEM_49_2,1,2
15,27482872,"Grenoble, Verdun - Préfecture",12345-MAHLV07_ST0_7_HI2223,1,SEM_15_9,1,2
1,27608122,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_6,1,2
21,27366912,"Seyssins, Le Prisme",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_21_2,1,2
B,27604425,"Gières, Plaine des Sports",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_B_1,1,2
3,27341810,"Échirolles, Centre du graphisme",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_C3_2,1,2
A,27063750,"Fontaine, La Poya",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_A_4,1,2
22,26917088,"Saint-Égrève, Saint Egrève Gare",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_22_3,1,2
B,27089495,"Grenoble, Oxford",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,1,SEM_B_2,1,2
C,27272336,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,0,SEM_C_1,1,2
E,27443880,"Grenoble, Louise Michel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_E_2,1,2
6,27188258,"Grenoble, Oxford",12345-MSILV04_ST21_4_HI2223,0,SEM_C6_2,1,2
3,27154273,"Grenoble, Victor Hugo",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_C3_1,1,2
C,27606560,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV35_ST0_35_HI2223,0,SEM_C_1,1,2
1,27466836,"Meylan, Maupertuis",12345-MSHLVH05_ST8_5_HI2223,0,SEM_C1_2,1,2
59,27538497,"Saint-Martin-d'Uriage, La Ronzière",12345-MFHLV11c_ST0_11_HI2223,0,SEM_59_1,1,2
C,27677389,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV39_ST0_39_HI2223,0,SEM_C_1,1,2
1,27608059,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_6,1,2
19,26948750,"Sassenage, L'Ovalie",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_19_2,1,2
1,27608157,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_6,1,2
6,27188224,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV04_ST21_4_HI2223,1,SEM_C6_1,1,2
E,27167128,"Grenoble, Louise Michel",12345-MGHLV17_ST0_17_HI2223,0,SEM_E_2,1,2
1,27445321,"Meylan, Maupertuis",12345-MSILV04_ST21_4_HI2223,0,SEM_C1_2,1,2
C,27677415,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV39_ST0_39_HI2223,0,SEM_C_1,1,2
A,27593830,"Le Pont-de-Claix, L'Etoile",12345-MEILV08_ST21_8_HI2223,0,SEM_A_3,1,2
B,27150406,"Gières, Plaine des Sports",12345-MGHLV17_ST0_17_HI2223,0,SEM_B_1,1,2
B,27639155,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
5,27503190,"Gières, Universités - Biologie",12345-MSILV07_ST21_7_HI2223,1,SEM_C5_2,1,2
51,27108338,"Veurey-Voroize, La Rive",12345-MFHLV11c_ST0_11_HI2223,0,SEM_51_2,1,2
5,27452521,"Gières, Universités - Biologie",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C5_2,1,2
E,27115255,"Grenoble, Louise Michel",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_E_2,1,2
B,27660160,"Gières, Plaine des Sports",12345-MGHLV39_ST0_39_HI2223,0,SEM_B_1,1,2
7,27442645,"Échirolles, Comboire",12345-MSILV04_ST21_4_HI2223,1,SEM_C7_2,1,2
2,27334653,"Claix, Pont Rouge",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_C2_2,1,2
42,26716938,"Meylan, La Détourbe",1234567-MFHS09_ST5_9_HI2223-MFHS10_ST5_10_HI2223,1,SEM_42_1,1,2
A,27064319,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
1,27466832,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH05_ST8_5_HI2223,0,SEM_C1_6,1,2
13,27058124,"Meylan, Lycée du Grésivaudan",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_13_2,1,2
E,27167089,"Grenoble, Louise Michel",12345-MGHLV17_ST0_17_HI2223,0,SEM_E_2,1,2
1,27428726,"Meylan, Maupertuis",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_C1_2,1,2
C,27257842,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_C_1,1,2
E,27167654,"Fontanil-Cornillon, Palluel",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,1,SEM_E_1,1,2
1,27502785,"Grenoble, Cité Jean Macé",12345-MSILV07_ST21_7_HI2223,1,SEM_C1_1,1,2
2,27583034,"Grenoble, Louise Michel",12345-MEILV08_ST21_8_HI2223,1,SEM_C2_1,1,2
22,26916847,"Grenoble, Oxford",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_22_2,1,2
4,26979913,"Grenoble, Victor Hugo",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C4_2,1,2
5,27485884,"Gières, Universités - Biologie",12345-MSILV04_ST21_4_HI2223,1,SEM_C5_2,1,2
15,27482935,"Domène, Chenevières",12345-MAHLV07_ST0_7_HI2223,0,SEM_15_12,1,2
7,27442719,"Gières, Universités - IUT - UFRAPS",12345-MSILV04_ST21_4_HI2223,0,SEM_C7_1,1,2
D,27044036,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHS06_ST5_6_HI2223,1,SEM_D_2,1,2
6,27534780,"Grenoble, Oxford",12345-MSILV07_ST21_7_HI2223,0,SEM_C6_2,1,2
2,27334659,"Grenoble, Louise Michel",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,1,SEM_C2_1,1,2
B,27660274,"Gières, Plaine des Sports",12345-MGHLV39_ST0_39_HI2223,0,SEM_B_1,1,2
2,27623301,"Claix, Pont Rouge",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C2_2,1,2
16,27503349,"Le Pont-de-Claix, Gendarmerie",12345-MSILV07_ST21_7_HI2223,1,SEM_16_2,1,2
1,27466727,"Meylan, Maupertuis",12345-MSHLVH05_ST8_5_HI2223,0,SEM_C1_2,1,2
E,27443925,"Grenoble, Louise Michel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_E_2,1,2
B,27604211,"Gières, Plaine des Sports",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_B_1,1,2
A,27064551,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
14,27482721,"Grenoble, Verdun - Préfecture",12345-MAHLV07_ST0_7_HI2223,0,SEM_14_5,1,2
C,27150859,"Seyssins, Le Prisme",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,1,SEM_C_2,1,2
3,27154598,"Échirolles, Centre du graphisme",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C3_2,1,2
A,27170624,"Le Pont-de-Claix, L'Etoile",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_A_3,1,2
B,27639356,"Grenoble, Gares",12345-MGHLV37_ST0_37_HI2223,1,SEM_B_2,1,2
5,27315296,"Grenoble, Palais de Justice - Gare",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C5_1,1,2
E,27115224,"Grenoble, Louise Michel",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_E_2,1,2
14,27373301,"Grenoble, Verdun - Préfecture",1234567-MAHS07_ST5_7_HI2223,0,SEM_14_1,1,2
2,27334638,"Grenoble, Louise Michel",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,1,SEM_C2_1,1,2
12,26963316,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,1,SEM_12_1,1,2
E,27167134,"Grenoble, Louise Michel",12345-MGHLV17_ST0_17_HI2223,0,SEM_E_2,1,2
B,27150294,"Grenoble, Oxford",12345-MGHLV17_ST0_17_HI2223,1,SEM_B_2,1,2
B,27150198,"Gières, Plaine des Sports",12345-MGHLV17_ST0_17_HI2223,0,SEM_B_1,1,2
